OriginalIndex,Predicted,GroundTruth
18968,DEPRECIATION,DEPRECIATION
18969,DEPRECIATION,DEPRECIATION
18970,DEPRECIATION,DEPRECIATION
18971,DEPRECIATION,DEPRECIATION
18972,WITHDRAWAL,DEPRECIATION
18973,DEPRECIATION,DEPRECIATION
18974,ATTACK_SELF,DEPRECIATION
18975,ATTACK_SELF,DEPRECIATION
18976,DEPRECIATION,DEPRECIATION
18977,WITHDRAWAL,DEPRECIATION
18978,DEPRECIATION,DEPRECIATION
18979,DEPRECIATION,DEPRECIATION
18980,DEPRECIATION,DEPRECIATION
18981,REST,DEPRECIATION
18982,DEPRECIATION,DEPRECIATION
18983,ATTACK_SELF,DEPRECIATION
18984,DEPRECIATION,DEPRECIATION
18985,DEPRECIATION,DEPRECIATION
18986,DEPRECIATION,DEPRECIATION
18987,DEPRECIATION,DEPRECIATION
18988,DEPRECIATION,DEPRECIATION
18989,DEPRECIATION,DEPRECIATION
18990,DEPRECIATION,DEPRECIATION
18991,DEPRECIATION,DEPRECIATION
18992,DEPRECIATION,DEPRECIATION
18993,DEPRECIATION,DEPRECIATION
18994,DEPRECIATION,DEPRECIATION
18995,DEPRECIATION,DEPRECIATION
18996,DEPRECIATION,DEPRECIATION
18997,DEPRECIATION,DEPRECIATION
18998,DEPRECIATION,DEPRECIATION
18999,DEPRECIATION,DEPRECIATION
19000,DEPRECIATION,DEPRECIATION
19001,DEPRECIATION,DEPRECIATION
19002,DEPRECIATION,DEPRECIATION
19003,DEPRECIATION,DEPRECIATION
19004,DEPRECIATION,DEPRECIATION
19005,DEPRECIATION,DEPRECIATION
19006,DEPRECIATION,DEPRECIATION
19007,DEPRECIATION,DEPRECIATION
19008,DEPRECIATION,DEPRECIATION
19009,DEPRECIATION,DEPRECIATION
19010,DEPRECIATION,DEPRECIATION
19011,DEPRECIATION,DEPRECIATION
19012,DEPRECIATION,DEPRECIATION
19013,DEPRECIATION,DEPRECIATION
19014,ATTACK_SELF,DEPRECIATION
19015,ATTACK_OTHER,DEPRECIATION
19016,DEPRECIATION,DEPRECIATION
19017,DEPRECIATION,DEPRECIATION
19018,DEPRECIATION,DEPRECIATION
19019,DEPRECIATION,DEPRECIATION
19020,DEPRECIATION,DEPRECIATION
19021,DEPRECIATION,DEPRECIATION
19022,DEPRECIATION,DEPRECIATION
19023,DEPRECIATION,DEPRECIATION
19024,DEPRECIATION,DEPRECIATION
19025,DEPRECIATION,DEPRECIATION
19026,DEPRECIATION,DEPRECIATION
19027,DEPRECIATION,DEPRECIATION
19028,DEPRECIATION,DEPRECIATION
19029,DEPRECIATION,DEPRECIATION
19030,DEPRECIATION,DEPRECIATION
20039,DEPRECIATION,DEPRECIATION
20040,DEPRECIATION,DEPRECIATION
20041,DEPRECIATION,DEPRECIATION
20042,WITHDRAWAL,DEPRECIATION
20043,DEPRECIATION,DEPRECIATION
20044,STABILIZE_SELF,DEPRECIATION
20045,DEPRECIATION,DEPRECIATION
20046,DEPRECIATION,DEPRECIATION
20047,DEPRECIATION,DEPRECIATION
20048,DEPRECIATION,DEPRECIATION
20049,STABILIZE_SELF,DEPRECIATION
20050,DEPRECIATION,DEPRECIATION
20051,DEPRECIATION,DEPRECIATION
20052,DEPRECIATION,DEPRECIATION
20053,DEPRECIATION,DEPRECIATION
20054,DEPRECIATION,DEPRECIATION
20055,DEPRECIATION,DEPRECIATION
20056,DEPRECIATION,DEPRECIATION
20057,DEPRECIATION,DEPRECIATION
20058,DEPRECIATION,DEPRECIATION
20059,DEPRECIATION,DEPRECIATION
20060,DEPRECIATION,DEPRECIATION
20061,WITHDRAWAL,DEPRECIATION
20062,DEPRECIATION,DEPRECIATION
20063,REST,DEPRECIATION
20064,DEPRECIATION,DEPRECIATION
20065,DEPRECIATION,DEPRECIATION
20066,DEPRECIATION,DEPRECIATION
20067,STABILIZE_SELF,DEPRECIATION
20068,DEPRECIATION,DEPRECIATION
20069,DEPRECIATION,DEPRECIATION
20070,DEPRECIATION,DEPRECIATION
20071,DEPRECIATION,DEPRECIATION
20072,DEPRECIATION,DEPRECIATION
20073,DEPRECIATION,DEPRECIATION
20074,DEPRECIATION,DEPRECIATION
20075,DEPRECIATION,DEPRECIATION
20076,DEPRECIATION,DEPRECIATION
20077,DEPRECIATION,DEPRECIATION
20078,STABILIZE_SELF,DEPRECIATION
20079,DEPRECIATION,DEPRECIATION
20080,REST,DEPRECIATION
20081,DEPRECIATION,DEPRECIATION
20082,DEPRECIATION,DEPRECIATION
20083,DEPRECIATION,DEPRECIATION
20084,REST,DEPRECIATION
20085,DEPRECIATION,DEPRECIATION
20086,DEPRECIATION,DEPRECIATION
20087,ATTACK_OTHER,DEPRECIATION
20088,DEPRECIATION,DEPRECIATION
20089,DEPRECIATION,DEPRECIATION
20090,DEPRECIATION,DEPRECIATION
20091,DEPRECIATION,DEPRECIATION
20092,DEPRECIATION,DEPRECIATION
20093,DEPRECIATION,DEPRECIATION
20094,DEPRECIATION,DEPRECIATION
20095,DEPRECIATION,DEPRECIATION
20096,DEPRECIATION,DEPRECIATION
20097,DEPRECIATION,DEPRECIATION
20098,DEPRECIATION,DEPRECIATION
20099,DEPRECIATION,DEPRECIATION
20100,DEPRECIATION,DEPRECIATION
20101,DEPRECIATION,DEPRECIATION
20102,DEPRECIATION,DEPRECIATION
20103,DEPRECIATION,DEPRECIATION
20104,DEPRECIATION,DEPRECIATION
20105,DEPRECIATION,DEPRECIATION
20106,DEPRECIATION,DEPRECIATION
20107,REST,DEPRECIATION
20108,DEPRECIATION,DEPRECIATION
20109,DEPRECIATION,DEPRECIATION
20110,DEPRECIATION,DEPRECIATION
20111,DEPRECIATION,DEPRECIATION
20112,DEPRECIATION,DEPRECIATION
20113,DEPRECIATION,DEPRECIATION
20114,DEPRECIATION,DEPRECIATION
20115,ATTACK_OTHER,DEPRECIATION
20116,DEPRECIATION,DEPRECIATION
20117,DEPRECIATION,DEPRECIATION
20118,REST,DEPRECIATION
20119,STABILIZE_SELF,DEPRECIATION
20120,DEPRECIATION,DEPRECIATION
20121,WITHDRAWAL,DEPRECIATION
20122,DEPRECIATION,DEPRECIATION
20123,DEPRECIATION,DEPRECIATION
20124,DEPRECIATION,DEPRECIATION
20125,DEPRECIATION,DEPRECIATION
20126,DEPRECIATION,DEPRECIATION
20127,DEPRECIATION,DEPRECIATION
20128,DEPRECIATION,DEPRECIATION
20129,DEPRECIATION,DEPRECIATION
20130,DEPRECIATION,DEPRECIATION
20131,DEPRECIATION,DEPRECIATION
20132,DEPRECIATION,DEPRECIATION
20133,DEPRECIATION,DEPRECIATION
20134,DEPRECIATION,DEPRECIATION
20135,DEPRECIATION,DEPRECIATION
20136,DEPRECIATION,DEPRECIATION
20137,DEPRECIATION,DEPRECIATION
20138,DEPRECIATION,DEPRECIATION
20139,DEPRECIATION,DEPRECIATION
20140,DEPRECIATION,DEPRECIATION
20141,DEPRECIATION,DEPRECIATION
20142,DEPRECIATION,DEPRECIATION
20143,DEPRECIATION,DEPRECIATION
20144,DEPRECIATION,DEPRECIATION
20145,DEPRECIATION,DEPRECIATION
20146,DEPRECIATION,DEPRECIATION
20147,DEPRECIATION,DEPRECIATION
20148,DEPRECIATION,DEPRECIATION
20149,DEPRECIATION,DEPRECIATION
20150,DEPRECIATION,DEPRECIATION
20151,DEPRECIATION,DEPRECIATION
20152,DEPRECIATION,DEPRECIATION
20153,DEPRECIATION,DEPRECIATION
20154,DEPRECIATION,DEPRECIATION
20155,DEPRECIATION,DEPRECIATION
20156,AVOIDANCE,DEPRECIATION
20157,DEPRECIATION,DEPRECIATION
20158,AVOIDANCE,DEPRECIATION
20159,DEPRECIATION,DEPRECIATION
20160,DEPRECIATION,DEPRECIATION
20161,DEPRECIATION,DEPRECIATION
20162,DEPRECIATION,DEPRECIATION
20163,DEPRECIATION,DEPRECIATION
20164,ATTACK_SELF,DEPRECIATION
20165,DEPRECIATION,DEPRECIATION
20166,DEPRECIATION,DEPRECIATION
20167,DEPRECIATION,DEPRECIATION
20168,DEPRECIATION,DEPRECIATION
20169,DEPRECIATION,DEPRECIATION
20170,DEPRECIATION,DEPRECIATION
20171,ATTACK_OTHER,DEPRECIATION
20172,DEPRECIATION,DEPRECIATION
20173,DEPRECIATION,DEPRECIATION
20174,DEPRECIATION,DEPRECIATION
20175,DEPRECIATION,DEPRECIATION
20176,DEPRECIATION,DEPRECIATION
20177,DEPRECIATION,DEPRECIATION
20178,DEPRECIATION,DEPRECIATION
20179,DEPRECIATION,DEPRECIATION
20180,DEPRECIATION,DEPRECIATION
20181,DEPRECIATION,DEPRECIATION
20182,DEPRECIATION,DEPRECIATION
20183,DEPRECIATION,DEPRECIATION
20184,DEPRECIATION,DEPRECIATION
20185,DEPRECIATION,DEPRECIATION
20186,WITHDRAWAL,DEPRECIATION
20187,DEPRECIATION,DEPRECIATION
20188,DEPRECIATION,DEPRECIATION
20189,DEPRECIATION,DEPRECIATION
20190,DEPRECIATION,DEPRECIATION
20191,DEPRECIATION,DEPRECIATION
20192,DEPRECIATION,DEPRECIATION
20193,DEPRECIATION,DEPRECIATION
20194,DEPRECIATION,DEPRECIATION
20195,DEPRECIATION,DEPRECIATION
20196,WITHDRAWAL,DEPRECIATION
20197,DEPRECIATION,DEPRECIATION
20198,ATTACK_SELF,DEPRECIATION
20199,DEPRECIATION,DEPRECIATION
20200,ATTACK_OTHER,DEPRECIATION
20201,DEPRECIATION,DEPRECIATION
20202,DEPRECIATION,DEPRECIATION
20203,DEPRECIATION,DEPRECIATION
20204,DEPRECIATION,DEPRECIATION
20205,DEPRECIATION,DEPRECIATION
20206,DEPRECIATION,DEPRECIATION
20207,DEPRECIATION,DEPRECIATION
20208,WITHDRAWAL,DEPRECIATION
20209,DEPRECIATION,DEPRECIATION
20210,DEPRECIATION,DEPRECIATION
20211,DEPRECIATION,DEPRECIATION
20212,STABILIZE_SELF,DEPRECIATION
20213,DEPRECIATION,DEPRECIATION
20214,WITHDRAWAL,DEPRECIATION
20215,DEPRECIATION,DEPRECIATION
20216,DEPRECIATION,DEPRECIATION
20217,DEPRECIATION,DEPRECIATION
20218,DEPRECIATION,DEPRECIATION
20219,DEPRECIATION,DEPRECIATION
20220,DEPRECIATION,DEPRECIATION
20221,DEPRECIATION,DEPRECIATION
20222,STABILIZE_SELF,DEPRECIATION
20223,DEPRECIATION,DEPRECIATION
20224,AVOIDANCE,DEPRECIATION
20225,ATTACK_SELF,DEPRECIATION
20226,DEPRECIATION,DEPRECIATION
20227,DEPRECIATION,DEPRECIATION
20228,DEPRECIATION,DEPRECIATION
20229,DEPRECIATION,DEPRECIATION
20230,DEPRECIATION,DEPRECIATION
20231,DEPRECIATION,DEPRECIATION
20232,DEPRECIATION,DEPRECIATION
20233,DEPRECIATION,DEPRECIATION
20234,REST,DEPRECIATION
20235,DEPRECIATION,DEPRECIATION
20236,REST,REST
20237,STABILIZE_SELF,STABILIZE_SELF
20238,STABILIZE_SELF,STABILIZE_SELF
20239,ATTACK_OTHER,STABILIZE_SELF
20240,STABILIZE_SELF,STABILIZE_SELF
20241,STABILIZE_SELF,STABILIZE_SELF
20242,STABILIZE_SELF,STABILIZE_SELF
20243,STABILIZE_SELF,STABILIZE_SELF
20244,STABILIZE_SELF,STABILIZE_SELF
20245,STABILIZE_SELF,STABILIZE_SELF
20246,STABILIZE_SELF,STABILIZE_SELF
20247,STABILIZE_SELF,STABILIZE_SELF
20248,STABILIZE_SELF,STABILIZE_SELF
20249,STABILIZE_SELF,STABILIZE_SELF
20250,ATTACK_SELF,STABILIZE_SELF
20251,STABILIZE_SELF,STABILIZE_SELF
20252,STABILIZE_SELF,STABILIZE_SELF
20253,STABILIZE_SELF,STABILIZE_SELF
20254,STABILIZE_SELF,STABILIZE_SELF
20255,STABILIZE_SELF,STABILIZE_SELF
20256,STABILIZE_SELF,STABILIZE_SELF
20257,STABILIZE_SELF,STABILIZE_SELF
20258,STABILIZE_SELF,STABILIZE_SELF
20259,ATTACK_SELF,STABILIZE_SELF
20260,STABILIZE_SELF,STABILIZE_SELF
20261,STABILIZE_SELF,STABILIZE_SELF
20262,STABILIZE_SELF,STABILIZE_SELF
20263,STABILIZE_SELF,STABILIZE_SELF
20264,AVOIDANCE,STABILIZE_SELF
20265,STABILIZE_SELF,STABILIZE_SELF
20266,STABILIZE_SELF,STABILIZE_SELF
20267,STABILIZE_SELF,STABILIZE_SELF
20268,STABILIZE_SELF,STABILIZE_SELF
20269,STABILIZE_SELF,STABILIZE_SELF
20270,STABILIZE_SELF,STABILIZE_SELF
20271,STABILIZE_SELF,STABILIZE_SELF
20272,STABILIZE_SELF,STABILIZE_SELF
20273,STABILIZE_SELF,STABILIZE_SELF
20274,STABILIZE_SELF,STABILIZE_SELF
20275,STABILIZE_SELF,STABILIZE_SELF
20276,STABILIZE_SELF,STABILIZE_SELF
20277,STABILIZE_SELF,STABILIZE_SELF
20278,ATTACK_SELF,STABILIZE_SELF
20279,STABILIZE_SELF,STABILIZE_SELF
20280,STABILIZE_SELF,STABILIZE_SELF
20281,STABILIZE_SELF,STABILIZE_SELF
20282,STABILIZE_SELF,STABILIZE_SELF
20283,STABILIZE_SELF,STABILIZE_SELF
20284,WITHDRAWAL,STABILIZE_SELF
20285,STABILIZE_SELF,STABILIZE_SELF
20286,STABILIZE_SELF,STABILIZE_SELF
20287,STABILIZE_SELF,STABILIZE_SELF
20288,STABILIZE_SELF,STABILIZE_SELF
20289,ATTACK_SELF,STABILIZE_SELF
20290,STABILIZE_SELF,STABILIZE_SELF
20291,STABILIZE_SELF,STABILIZE_SELF
20292,STABILIZE_SELF,STABILIZE_SELF
20293,STABILIZE_SELF,STABILIZE_SELF
20294,REST,STABILIZE_SELF
20295,STABILIZE_SELF,STABILIZE_SELF
20296,STABILIZE_SELF,STABILIZE_SELF
20297,STABILIZE_SELF,STABILIZE_SELF
20298,STABILIZE_SELF,STABILIZE_SELF
20299,REST,STABILIZE_SELF
20300,STABILIZE_SELF,STABILIZE_SELF
20301,STABILIZE_SELF,STABILIZE_SELF
20302,DEPRECIATION,STABILIZE_SELF
20303,STABILIZE_SELF,STABILIZE_SELF
20304,STABILIZE_SELF,STABILIZE_SELF
20305,STABILIZE_SELF,STABILIZE_SELF
20306,STABILIZE_SELF,STABILIZE_SELF
20307,STABILIZE_SELF,STABILIZE_SELF
20308,STABILIZE_SELF,STABILIZE_SELF
20309,STABILIZE_SELF,STABILIZE_SELF
20310,AVOIDANCE,STABILIZE_SELF
20311,WITHDRAWAL,STABILIZE_SELF
20312,STABILIZE_SELF,STABILIZE_SELF
20313,STABILIZE_SELF,STABILIZE_SELF
20314,STABILIZE_SELF,STABILIZE_SELF
20315,STABILIZE_SELF,STABILIZE_SELF
20316,STABILIZE_SELF,STABILIZE_SELF
20317,STABILIZE_SELF,STABILIZE_SELF
20318,STABILIZE_SELF,STABILIZE_SELF
20319,STABILIZE_SELF,STABILIZE_SELF
20320,STABILIZE_SELF,STABILIZE_SELF
20321,STABILIZE_SELF,STABILIZE_SELF
20322,STABILIZE_SELF,STABILIZE_SELF
20323,STABILIZE_SELF,STABILIZE_SELF
20324,STABILIZE_SELF,STABILIZE_SELF
20325,STABILIZE_SELF,STABILIZE_SELF
20326,STABILIZE_SELF,STABILIZE_SELF
20327,STABILIZE_SELF,STABILIZE_SELF
20328,AVOIDANCE,STABILIZE_SELF
20329,STABILIZE_SELF,STABILIZE_SELF
20330,STABILIZE_SELF,STABILIZE_SELF
20331,STABILIZE_SELF,STABILIZE_SELF
20332,AVOIDANCE,STABILIZE_SELF
20333,STABILIZE_SELF,STABILIZE_SELF
20334,STABILIZE_SELF,STABILIZE_SELF
20335,STABILIZE_SELF,STABILIZE_SELF
20336,STABILIZE_SELF,STABILIZE_SELF
20337,STABILIZE_SELF,STABILIZE_SELF
20338,STABILIZE_SELF,STABILIZE_SELF
20339,STABILIZE_SELF,STABILIZE_SELF
20340,STABILIZE_SELF,STABILIZE_SELF
20341,STABILIZE_SELF,STABILIZE_SELF
20342,STABILIZE_SELF,STABILIZE_SELF
20343,STABILIZE_SELF,STABILIZE_SELF
20344,STABILIZE_SELF,STABILIZE_SELF
20345,STABILIZE_SELF,STABILIZE_SELF
20346,STABILIZE_SELF,STABILIZE_SELF
20347,STABILIZE_SELF,STABILIZE_SELF
20348,AVOIDANCE,STABILIZE_SELF
20349,STABILIZE_SELF,STABILIZE_SELF
20350,STABILIZE_SELF,STABILIZE_SELF
20351,STABILIZE_SELF,STABILIZE_SELF
20352,STABILIZE_SELF,STABILIZE_SELF
20353,ATTACK_OTHER,STABILIZE_SELF
20354,STABILIZE_SELF,STABILIZE_SELF
20355,STABILIZE_SELF,STABILIZE_SELF
20356,ATTACK_OTHER,STABILIZE_SELF
20357,STABILIZE_SELF,STABILIZE_SELF
20358,STABILIZE_SELF,STABILIZE_SELF
20359,STABILIZE_SELF,STABILIZE_SELF
20360,STABILIZE_SELF,STABILIZE_SELF
20361,STABILIZE_SELF,STABILIZE_SELF
20362,STABILIZE_SELF,STABILIZE_SELF
20363,STABILIZE_SELF,STABILIZE_SELF
20364,STABILIZE_SELF,STABILIZE_SELF
20365,STABILIZE_SELF,STABILIZE_SELF
20366,ATTACK_OTHER,STABILIZE_SELF
20367,STABILIZE_SELF,STABILIZE_SELF
20368,STABILIZE_SELF,STABILIZE_SELF
20369,STABILIZE_SELF,STABILIZE_SELF
20370,STABILIZE_SELF,STABILIZE_SELF
20371,STABILIZE_SELF,STABILIZE_SELF
20372,STABILIZE_SELF,STABILIZE_SELF
20373,DEPRECIATION,STABILIZE_SELF
20374,STABILIZE_SELF,STABILIZE_SELF
20375,STABILIZE_SELF,STABILIZE_SELF
20376,STABILIZE_SELF,STABILIZE_SELF
20377,STABILIZE_SELF,STABILIZE_SELF
20378,STABILIZE_SELF,STABILIZE_SELF
20379,STABILIZE_SELF,STABILIZE_SELF
20380,STABILIZE_SELF,STABILIZE_SELF
20381,STABILIZE_SELF,STABILIZE_SELF
20382,STABILIZE_SELF,STABILIZE_SELF
20383,STABILIZE_SELF,STABILIZE_SELF
20384,ATTACK_SELF,STABILIZE_SELF
20385,STABILIZE_SELF,STABILIZE_SELF
20386,STABILIZE_SELF,STABILIZE_SELF
20387,STABILIZE_SELF,STABILIZE_SELF
20388,WITHDRAWAL,STABILIZE_SELF
20389,STABILIZE_SELF,STABILIZE_SELF
20390,STABILIZE_SELF,STABILIZE_SELF
20391,STABILIZE_SELF,STABILIZE_SELF
20392,STABILIZE_SELF,STABILIZE_SELF
20393,STABILIZE_SELF,STABILIZE_SELF
20394,REST,STABILIZE_SELF
20395,STABILIZE_SELF,STABILIZE_SELF
20396,STABILIZE_SELF,STABILIZE_SELF
20397,STABILIZE_SELF,STABILIZE_SELF
20398,STABILIZE_SELF,STABILIZE_SELF
20399,REST,STABILIZE_SELF
20400,STABILIZE_SELF,STABILIZE_SELF
20401,AVOIDANCE,STABILIZE_SELF
20402,STABILIZE_SELF,STABILIZE_SELF
20403,ATTACK_OTHER,STABILIZE_SELF
20404,STABILIZE_SELF,STABILIZE_SELF
20405,ATTACK_SELF,STABILIZE_SELF
20406,STABILIZE_SELF,STABILIZE_SELF
20407,STABILIZE_SELF,STABILIZE_SELF
20408,STABILIZE_SELF,STABILIZE_SELF
20409,STABILIZE_SELF,STABILIZE_SELF
20410,STABILIZE_SELF,STABILIZE_SELF
20411,STABILIZE_SELF,STABILIZE_SELF
20412,STABILIZE_SELF,STABILIZE_SELF
20413,STABILIZE_SELF,STABILIZE_SELF
20414,STABILIZE_SELF,STABILIZE_SELF
20415,REST,STABILIZE_SELF
20416,ATTACK_SELF,STABILIZE_SELF
20417,STABILIZE_SELF,STABILIZE_SELF
20418,ATTACK_SELF,STABILIZE_SELF
20419,STABILIZE_SELF,STABILIZE_SELF
20420,ATTACK_SELF,STABILIZE_SELF
20421,STABILIZE_SELF,STABILIZE_SELF
20422,STABILIZE_SELF,STABILIZE_SELF
20423,STABILIZE_SELF,STABILIZE_SELF
20424,STABILIZE_SELF,STABILIZE_SELF
20425,STABILIZE_SELF,STABILIZE_SELF
20426,STABILIZE_SELF,STABILIZE_SELF
20427,STABILIZE_SELF,STABILIZE_SELF
20428,ATTACK_SELF,STABILIZE_SELF
20429,STABILIZE_SELF,STABILIZE_SELF
20430,STABILIZE_SELF,STABILIZE_SELF
20431,STABILIZE_SELF,STABILIZE_SELF
20432,STABILIZE_SELF,STABILIZE_SELF
20433,STABILIZE_SELF,STABILIZE_SELF
20434,STABILIZE_SELF,STABILIZE_SELF
20435,ATTACK_OTHER,STABILIZE_SELF
20436,STABILIZE_SELF,STABILIZE_SELF
20437,STABILIZE_SELF,STABILIZE_SELF
20438,STABILIZE_SELF,STABILIZE_SELF
20439,ATTACK_OTHER,STABILIZE_SELF
20440,STABILIZE_SELF,STABILIZE_SELF
20441,ATTACK_OTHER,STABILIZE_SELF
20442,STABILIZE_SELF,STABILIZE_SELF
20443,STABILIZE_SELF,STABILIZE_SELF
20444,STABILIZE_SELF,STABILIZE_SELF
20445,REST,STABILIZE_SELF
20446,STABILIZE_SELF,STABILIZE_SELF
20447,STABILIZE_SELF,STABILIZE_SELF
20448,STABILIZE_SELF,STABILIZE_SELF
20449,STABILIZE_SELF,STABILIZE_SELF
20450,STABILIZE_SELF,STABILIZE_SELF
20451,STABILIZE_SELF,STABILIZE_SELF
20452,STABILIZE_SELF,STABILIZE_SELF
20453,DEPRECIATION,STABILIZE_SELF
20454,STABILIZE_SELF,STABILIZE_SELF
20455,STABILIZE_SELF,STABILIZE_SELF
20456,WITHDRAWAL,STABILIZE_SELF
20457,AVOIDANCE,STABILIZE_SELF
20458,STABILIZE_SELF,STABILIZE_SELF
20459,STABILIZE_SELF,STABILIZE_SELF
20460,STABILIZE_SELF,STABILIZE_SELF
20461,DEPRECIATION,STABILIZE_SELF
20462,REST,STABILIZE_SELF
20463,STABILIZE_SELF,STABILIZE_SELF
20464,STABILIZE_SELF,STABILIZE_SELF
20465,STABILIZE_SELF,STABILIZE_SELF
20466,STABILIZE_SELF,STABILIZE_SELF
20467,STABILIZE_SELF,STABILIZE_SELF
20468,STABILIZE_SELF,STABILIZE_SELF
20469,STABILIZE_SELF,STABILIZE_SELF
20470,STABILIZE_SELF,STABILIZE_SELF
20471,STABILIZE_SELF,STABILIZE_SELF
20472,STABILIZE_SELF,STABILIZE_SELF
20473,STABILIZE_SELF,STABILIZE_SELF
20474,STABILIZE_SELF,STABILIZE_SELF
20475,STABILIZE_SELF,STABILIZE_SELF
20476,STABILIZE_SELF,STABILIZE_SELF
20477,STABILIZE_SELF,STABILIZE_SELF
20478,STABILIZE_SELF,STABILIZE_SELF
20479,STABILIZE_SELF,STABILIZE_SELF
20480,STABILIZE_SELF,STABILIZE_SELF
20481,STABILIZE_SELF,STABILIZE_SELF
20482,STABILIZE_SELF,STABILIZE_SELF
20483,STABILIZE_SELF,STABILIZE_SELF
20484,STABILIZE_SELF,STABILIZE_SELF
20485,STABILIZE_SELF,STABILIZE_SELF
20486,STABILIZE_SELF,STABILIZE_SELF
20487,ATTACK_OTHER,STABILIZE_SELF
20488,WITHDRAWAL,STABILIZE_SELF
20489,STABILIZE_SELF,STABILIZE_SELF
20490,STABILIZE_SELF,STABILIZE_SELF
20491,DEPRECIATION,STABILIZE_SELF
20492,STABILIZE_SELF,STABILIZE_SELF
20493,STABILIZE_SELF,STABILIZE_SELF
20494,STABILIZE_SELF,STABILIZE_SELF
20495,STABILIZE_SELF,STABILIZE_SELF
20496,STABILIZE_SELF,STABILIZE_SELF
20497,STABILIZE_SELF,STABILIZE_SELF
20498,STABILIZE_SELF,STABILIZE_SELF
20499,REST,STABILIZE_SELF
21681,STABILIZE_SELF,STABILIZE_SELF
21682,STABILIZE_SELF,STABILIZE_SELF
21683,STABILIZE_SELF,STABILIZE_SELF
21684,STABILIZE_SELF,STABILIZE_SELF
21685,STABILIZE_SELF,STABILIZE_SELF
21686,STABILIZE_SELF,STABILIZE_SELF
21687,STABILIZE_SELF,STABILIZE_SELF
21688,STABILIZE_SELF,STABILIZE_SELF
21689,STABILIZE_SELF,STABILIZE_SELF
21690,STABILIZE_SELF,STABILIZE_SELF
21691,STABILIZE_SELF,STABILIZE_SELF
21692,STABILIZE_SELF,STABILIZE_SELF
21693,STABILIZE_SELF,STABILIZE_SELF
21694,ATTACK_SELF,STABILIZE_SELF
21695,STABILIZE_SELF,STABILIZE_SELF
21696,STABILIZE_SELF,STABILIZE_SELF
21697,ATTACK_OTHER,STABILIZE_SELF
21698,STABILIZE_SELF,STABILIZE_SELF
21699,STABILIZE_SELF,STABILIZE_SELF
21700,AVOIDANCE,STABILIZE_SELF
21701,STABILIZE_SELF,STABILIZE_SELF
21702,AVOIDANCE,STABILIZE_SELF
21703,STABILIZE_SELF,STABILIZE_SELF
21704,STABILIZE_SELF,STABILIZE_SELF
21705,STABILIZE_SELF,STABILIZE_SELF
21706,STABILIZE_SELF,STABILIZE_SELF
21707,STABILIZE_SELF,STABILIZE_SELF
21708,ATTACK_SELF,STABILIZE_SELF
21709,STABILIZE_SELF,STABILIZE_SELF
21710,STABILIZE_SELF,STABILIZE_SELF
21711,STABILIZE_SELF,STABILIZE_SELF
21712,STABILIZE_SELF,STABILIZE_SELF
21713,STABILIZE_SELF,STABILIZE_SELF
21714,REST,STABILIZE_SELF
21715,STABILIZE_SELF,STABILIZE_SELF
21716,STABILIZE_SELF,STABILIZE_SELF
21717,STABILIZE_SELF,STABILIZE_SELF
21718,STABILIZE_SELF,STABILIZE_SELF
21719,STABILIZE_SELF,STABILIZE_SELF
21720,STABILIZE_SELF,STABILIZE_SELF
21721,STABILIZE_SELF,STABILIZE_SELF
21722,STABILIZE_SELF,STABILIZE_SELF
21723,STABILIZE_SELF,STABILIZE_SELF
21724,STABILIZE_SELF,STABILIZE_SELF
21725,STABILIZE_SELF,STABILIZE_SELF
21726,STABILIZE_SELF,STABILIZE_SELF
21727,STABILIZE_SELF,STABILIZE_SELF
21728,STABILIZE_SELF,STABILIZE_SELF
21729,AVOIDANCE,STABILIZE_SELF
21730,STABILIZE_SELF,STABILIZE_SELF
21731,STABILIZE_SELF,STABILIZE_SELF
21732,WITHDRAWAL,STABILIZE_SELF
21733,STABILIZE_SELF,STABILIZE_SELF
21734,STABILIZE_SELF,STABILIZE_SELF
21735,STABILIZE_SELF,STABILIZE_SELF
21736,STABILIZE_SELF,STABILIZE_SELF
21737,STABILIZE_SELF,STABILIZE_SELF
21738,STABILIZE_SELF,STABILIZE_SELF
21739,STABILIZE_SELF,STABILIZE_SELF
21740,STABILIZE_SELF,STABILIZE_SELF
21741,STABILIZE_SELF,STABILIZE_SELF
21742,STABILIZE_SELF,STABILIZE_SELF
21743,STABILIZE_SELF,STABILIZE_SELF
21744,WITHDRAWAL,STABILIZE_SELF
21745,STABILIZE_SELF,STABILIZE_SELF
21746,STABILIZE_SELF,STABILIZE_SELF
21747,STABILIZE_SELF,STABILIZE_SELF
21748,STABILIZE_SELF,STABILIZE_SELF
21749,STABILIZE_SELF,STABILIZE_SELF
21750,REST,STABILIZE_SELF
21751,STABILIZE_SELF,STABILIZE_SELF
21752,STABILIZE_SELF,STABILIZE_SELF
21753,STABILIZE_SELF,STABILIZE_SELF
21754,STABILIZE_SELF,STABILIZE_SELF
21755,STABILIZE_SELF,STABILIZE_SELF
21756,STABILIZE_SELF,STABILIZE_SELF
21757,STABILIZE_SELF,STABILIZE_SELF
21758,STABILIZE_SELF,STABILIZE_SELF
21759,STABILIZE_SELF,STABILIZE_SELF
21760,ATTACK_OTHER,STABILIZE_SELF
21761,STABILIZE_SELF,STABILIZE_SELF
21762,STABILIZE_SELF,STABILIZE_SELF
